fila_id,venta_id,cliente_id,producto_id,fecha_compra,año,mes_texto,origen,cantidad,precio_unitario,monto
F-0863,FT-934480,CL-113,PRD-FD007,17/02/2024,2024,febrero,Simulada,2,48350,96700
F-0864,FT-934480,CL-075,PRD-FD023,17/02/2024,2024,febrero,Simulada,2,21950,43900
F-0865,FT-934481,CL-036,PRD-FD013,17/02/2024,2024,febrero,Simulada,3,42550,127650
F-0866,FT-934481,CL-024,PRD-FD028,17/02/2024,2024,febrero,Simulada,3,85950,257850
F-0867,FT-934482,CL-086,PRD-FD001,17/02/2024,2024,febrero,Simulada,4,48950,195800
F-0868,FT-934482,CL-007,PRD-FD032,16/02/2024,2024,febrero,Simulada,4,27300,109200
F-0869,FT-934482,CL-200,PRD-FD034,16/02/2024,2024,febrero,Simulada,3,21950,65850
F-0870,FT-934482,CL-175,PRD-FD014,16/02/2024,2024,febrero,Simulada,4,25950,103800
F-0871,FT-934482,CL-010,PRD-FD030,16/02/2024,2024,febrero,Simulada,1,81050,81050
F-0872,FT-934483,CL-281,PRD-FD020,16/02/2024,2024,febrero,Simulada,1,17950,17950
F-0873,FT-934483,CL-114,PRD-FD021,16/02/2024,2024,febrero,Simulada,2,11300,22600
F-0874,FT-934484,CL-284,PRD-FD021,16/02/2024,2024,febrero,Simulada,1,11950,11950
F-0875,FT-934484,CL-171,PRD-FD013,16/02/2024,2024,febrero,Simulada,4,25950,103800
F-0876,FT-934484,CL-289,PRD-FD027,16/02/2024,2024,febrero,Simulada,2,87950,175900
F-0877,FT-934485,CL-057,PRD-FD013,16/02/2024,2024,febrero,Simulada,3,79350,238050
F-0878,FT-934486,CL-077,PRD-FD021,16/02/2024,2024,febrero,Simulada,4,11950,47800
F-0879,FT-934487,CL-060,PRD-FD035,16/02/2024,2024,febrero,Simulada,1,39950,39950
F-0880,FT-934487,CL-279,PRD-FD018,16/02/2024,2024,febrero,Simulada,3,10900,32700
F-0881,FT-934487,CL-132,PRD-FD002,16/02/2024,2024,febrero,Simulada,1,10900,10900
F-0882,FT-934487,CL-123,PRD-FD019,16/02/2024,2024,febrero,Simulada,1,18400,18400
F-0883,FT-934488,CL-155,PRD-FD027,16/02/2024,2024,febrero,Simulada,2,8750,17500
F-0884,FT-934488,CL-227,PRD-FD021,16/02/2024,2024,febrero,Simulada,1,20950,20950
F-0885,FT-934489,CL-232,PRD-FD008,16/02/2024,2024,febrero,Simulada,4,20950,83800
F-0886,FT-934489,CL-200,PRD-FD017,16/02/2024,2024,febrero,Simulada,1,25950,25950
F-0887,FT-934489,CL-081,PRD-FD015,16/02/2024,2024,febrero,Simulada,4,8750,35000
F-0888,FT-934489,CL-016,PRD-FD039,16/02/2024,2024,febrero,Simulada,2,26600,53200
F-0889,FT-934490,CL-148,PRD-FD017,16/02/2024,2024,febrero,Simulada,2,17950,35900
F-0890,FT-934491,CL-126,PRD-FD012,15/02/2024,2024,febrero,Simulada,1,25950,25950
F-0891,FT-934491,CL-195,PRD-FD024,15/02/2024,2024,febrero,Simulada,2,68950,137900
F-0892,FT-934491,CL-194,PRD-FD031,15/02/2024,2024,febrero,Simulada,4,21950,87800
F-0893,FT-934491,CL-211,PRD-FD016,15/02/2024,2024,febrero,Simulada,3,87950,263850
F-0894,FT-934491,CL-108,PRD-FD008,15/02/2024,2024,febrero,Simulada,4,21950,87800
F-0895,FT-934492,CL-077,PRD-FD038,15/02/2024,2024,febrero,Simulada,2,25950,51900
F-0896,FT-934492,CL-111,PRD-FD031,15/02/2024,2024,febrero,Simulada,1,8750,8750
F-0897,FT-934493,CL-157,PRD-FD008,15/02/2024,2024,febrero,Simulada,3,16500,49500
F-0898,FT-934493,CL-067,PRD-FD024,15/02/2024,2024,febrero,Simulada,2,87950,175900
F-0899,FT-934493,CL-121,PRD-FD006,15/02/2024,2024,febrero,Simulada,4,11950,47800
F-0900,FT-934493,CL-172,PRD-FD023,15/02/2024,2024,febrero,Simulada,3,20950,62850
F-0901,FT-934493,CL-047,PRD-FD017,15/02/2024,2024,febrero,Simulada,4,62950,251800
F-0902,FT-934494,CL-172,PRD-FD037,15/02/2024,2024,febrero,Simulada,4,10900,43600
F-0903,FT-934494,CL-003,PRD-FD030,15/02/2024,2024,febrero,Simulada,2,169950,339900
F-0904,FT-934494,CL-042,PRD-FD016,15/02/2024,2024,febrero,Simulada,4,20950,83800
F-0905,FT-934494,CL-114,PRD-FD030,15/02/2024,2024,febrero,Simulada,3,9600,28800
F-0906,FT-934495,CL-229,PRD-FD030,15/02/2024,2024,febrero,Simulada,3,42550,127650
F-0907,FT-934495,CL-016,PRD-FD026,14/02/2024,2024,febrero,Simulada,4,65950,263800
F-0908,FT-934495,CL-199,PRD-FD005,14/02/2024,2024,febrero,Simulada,3,31408,94224
F-0909,FT-934496,CL-013,PRD-FD018,14/02/2024,2024,febrero,Simulada,4,20950,83800
F-0910,FT-934496,CL-113,PRD-FD012,14/02/2024,2024,febrero,Simulada,4,21950,87800
F-0911,FT-934496,CL-010,PRD-FD031,14/02/2024,2024,febrero,Simulada,3,9600,28800
F-0912,FT-934496,CL-141,PRD-FD037,14/02/2024,2024,febrero,Simulada,1,17950,17950
F-0913,FT-934496,CL-068,PRD-FD011,14/02/2024,2024,febrero,Simulada,1,48950,48950
F-0914,FT-934497,CL-082,PRD-FD021,14/02/2024,2024,febrero,Simulada,2,48350,96700
F-0915,FT-934498,CL-003,PRD-FD021,14/02/2024,2024,febrero,Simulada,3,27300,81900
F-0916,FT-934498,CL-074,PRD-FD028,14/02/2024,2024,febrero,Simulada,2,127950,255900
F-0917,FT-934499,CL-278,PRD-FD015,14/02/2024,2024,febrero,Simulada,1,9600,9600
F-0918,FT-934499,CL-118,PRD-FD009,14/02/2024,2024,febrero,Simulada,2,25950,51900
F-0919,FT-934499,CL-139,PRD-FD015,14/02/2024,2024,febrero,Simulada,3,27300,81900
F-0920,FT-934499,CL-163,PRD-FD036,14/02/2024,2024,febrero,Simulada,3,26600,79800
F-0921,FT-934500,CL-029,PRD-FD032,13/02/2024,2024,febrero,Simulada,4,26500,106000
F-0922,FT-934500,CL-022,PRD-FD005,13/02/2024,2024,febrero,Simulada,1,124080,124080
F-0923,FT-934500,CL-041,PRD-FD027,13/02/2024,2024,febrero,Simulada,2,65950,131900
F-0924,FT-934500,CL-233,PRD-FD039,13/02/2024,2024,febrero,Simulada,2,16500,33000
F-0925,FT-934501,CL-196,PRD-FD007,13/02/2024,2024,febrero,Simulada,3,21950,65850
F-0926,FT-934501,CL-169,PRD-FD015,13/02/2024,2024,febrero,Simulada,1,26600,26600
F-0927,FT-934501,CL-071,PRD-FD025,13/02/2024,2024,febrero,Simulada,4,103950,415800
F-0928,FT-934502,CL-025,PRD-FD023,13/02/2024,2024,febrero,Simulada,3,21950,65850
F-0929,FT-934502,CL-261,PRD-FD031,13/02/2024,2024,febrero,Simulada,4,79350,317400
F-0930,FT-934502,CL-163,PRD-FD024,13/02/2024,2024,febrero,Simulada,4,26600,106400
F-0931,FT-934502,CL-182,PRD-FD018,13/02/2024,2024,febrero,Simulada,2,16500,33000
F-0932,FT-934503,CL-223,PRD-FD016,13/02/2024,2024,febrero,Simulada,2,169950,339900
F-0933,FT-934504,CL-050,PRD-FD011,12/02/2024,2024,febrero,Simulada,4,21450,85800
F-0934,FT-934504,CL-184,PRD-FD015,12/02/2024,2024,febrero,Simulada,1,20950,20950
F-0935,FT-934504,CL-276,PRD-FD022,12/02/2024,2024,febrero,Simulada,4,31408,125632
F-0936,FT-934504,CL-014,PRD-FD040,12/02/2024,2024,febrero,Simulada,2,16950,33900
F-0937,FT-934505,CL-227,PRD-FD023,12/02/2024,2024,febrero,Simulada,2,7950,15900
F-0938,FT-934505,CL-030,PRD-FD040,12/02/2024,2024,febrero,Simulada,1,25950,25950
F-0939,FT-934505,CL-026,PRD-FD010,12/02/2024,2024,febrero,Simulada,2,169950,339900
F-0940,FT-934505,CL-297,PRD-FD024,12/02/2024,2024,febrero,Simulada,4,150950,603800
F-0941,FT-934506,CL-171,PRD-FD022,12/02/2024,2024,febrero,Simulada,2,124080,248160
F-0942,FT-934507,CL-089,PRD-FD033,12/02/2024,2024,febrero,Simulada,1,7950,7950
F-0943,FT-934508,CL-135,PRD-FD005,12/02/2024,2024,febrero,Simulada,2,85950,171900
F-0944,FT-934508,CL-130,PRD-FD026,12/02/2024,2024,febrero,Simulada,2,42550,85100
F-0945,FT-934508,CL-108,PRD-FD024,12/02/2024,2024,febrero,Simulada,2,5520,11040
F-0946,FT-934508,CL-163,PRD-FD005,12/02/2024,2024,febrero,Simulada,1,31408,31408
F-0947,FT-934508,CL-087,PRD-FD008,12/02/2024,2024,febrero,Simulada,2,85950,171900
F-0948,FT-934509,CL-225,PRD-FD017,11/02/2024,2024,febrero,Simulada,2,39950,79900
F-0949,FT-934510,CL-210,PRD-FD022,11/02/2024,2024,febrero,Simulada,4,85950,343800
F-0950,FT-934511,CL-127,PRD-FD036,11/02/2024,2024,febrero,Simulada,4,5520,22080
F-0951,FT-934511,CL-214,PRD-FD007,11/02/2024,2024,febrero,Simulada,3,8750,26250
F-0952,FT-934511,CL-184,PRD-FD001,11/02/2024,2024,febrero,Simulada,4,18400,73600
F-0953,FT-934511,CL-089,PRD-FD002,11/02/2024,2024,febrero,Simulada,4,127950,511800
F-0954,FT-934511,CL-051,PRD-FD009,11/02/2024,2024,febrero,Simulada,1,25950,25950
F-0955,FT-934512,CL-023,PRD-FD013,11/02/2024,2024,febrero,Simulada,1,81050,81050
F-0956,FT-934512,CL-014,PRD-FD031,11/02/2024,2024,febrero,Simulada,4,10900,43600
F-0957,FT-934512,CL-232,PRD-FD025,11/02/2024,2024,febrero,Simulada,4,81050,324200
F-0958,FT-934512,CL-103,PRD-FD028,11/02/2024,2024,febrero,Simulada,3,8750,26250
F-0959,FT-934513,CL-022,PRD-FD008,11/02/2024,2024,febrero,Simulada,3,169950,509850
F-0960,FT-934513,CL-008,PRD-FD032,11/02/2024,2024,febrero,Simulada,2,124080,248160
F-0961,FT-934514,CL-177,PRD-FD027,11/02/2024,2024,febrero,Simulada,3,11950,35850
F-0962,FT-934514,CL-151,PRD-FD031,11/02/2024,2024,febrero,Simulada,4,25950,103800
F-0963,FT-934514,CL-054,PRD-FD020,11/02/2024,2024,febrero,Simulada,1,85950,85950
F-0964,FT-934515,CL-125,PRD-FD011,11/02/2024,2024,febrero,Simulada,3,42550,127650
F-0965,FT-934515,CL-202,PRD-FD035,10/02/2024,2024,febrero,Simulada,2,18400,36800
F-0966,FT-934515,CL-299,PRD-FD027,10/02/2024,2024,febrero,Simulada,3,103950,311850
F-0967,FT-934515,CL-076,PRD-FD029,10/02/2024,2024,febrero,Simulada,2,26500,53000
F-0968,FT-934516,CL-125,PRD-FD022,10/02/2024,2024,febrero,Simulada,3,16950,50850
F-0969,FT-934516,CL-075,PRD-FD017,09/02/2024,2024,febrero,Simulada,1,48350,48350
F-0970,FT-934517,CL-075,PRD-FD034,09/02/2024,2024,febrero,Simulada,1,150950,150950
F-0971,FT-934517,CL-066,PRD-FD003,09/02/2024,2024,febrero,Simulada,4,39950,159800
F-0972,FT-934517,CL-094,PRD-FD030,08/02/2024,2024,febrero,Simulada,3,5520,16560
F-0973,FT-934517,CL-113,PRD-FD027,08/02/2024,2024,febrero,Simulada,2,103950,207900
F-0974,FT-934518,CL-188,PRD-FD040,08/02/2024,2024,febrero,Simulada,3,169950,509850
F-0975,FT-934518,CL-242,PRD-FD007,07/02/2024,2024,febrero,Simulada,1,31408,31408
F-0976,FT-934518,CL-289,PRD-FD031,06/02/2024,2024,febrero,Simulada,2,103950,207900
F-0977,FT-934518,CL-111,PRD-FD002,06/02/2024,2024,febrero,Simulada,1,85950,85950
F-0978,FT-934518,CL-273,PRD-FD007,06/02/2024,2024,febrero,Simulada,4,21450,85800
F-0979,FT-934519,CL-116,PRD-FD033,06/02/2024,2024,febrero,Simulada,4,65950,263800
F-0980,FT-934520,CL-265,PRD-FD031,06/02/2024,2024,febrero,Simulada,1,18400,18400
F-0981,FT-934520,CL-101,PRD-FD016,05/02/2024,2024,febrero,Simulada,2,21450,42900
F-0982,FT-934520,CL-245,PRD-FD039,03/02/2024,2024,febrero,Simulada,2,21950,43900
F-0983,FT-934521,CL-075,PRD-FD002,02/02/2024,2024,febrero,Simulada,3,7950,23850
F-0984,FT-934522,CL-210,PRD-FD031,31/01/2024,2024,enero,Simulada,2,18400,36800
F-0985,FT-934522,CL-041,PRD-FD005,31/01/2024,2024,enero,Simulada,1,21950,21950
F-0986,FT-934522,CL-156,PRD-FD011,31/01/2024,2024,enero,Simulada,4,85950,343800
F-0987,FT-934523,CL-149,PRD-FD028,31/01/2024,2024,enero,Simulada,2,127950,255900
F-0988,FT-934523,CL-146,PRD-FD028,30/01/2024,2024,enero,Simulada,1,16950,16950
F-0989,FT-934523,CL-005,PRD-FD003,30/01/2024,2024,enero,Simulada,1,26500,26500
F-0990,FT-934523,CL-255,PRD-FD025,29/01/2024,2024,enero,Simulada,2,42550,85100
F-0991,FT-934523,CL-272,PRD-FD005,29/01/2024,2024,enero,Simulada,1,18400,18400
F-0992,FT-934524,CL-004,PRD-FD015,29/01/2024,2024,enero,Simulada,1,26600,26600
F-0993,FT-934524,CL-071,PRD-FD040,29/01/2024,2024,enero,Simulada,1,31408,31408
F-0994,FT-934525,CL-147,PRD-FD017,27/01/2024,2024,enero,Simulada,1,48350,48350
F-0995,FT-934525,CL-164,PRD-FD028,27/01/2024,2024,enero,Simulada,1,27300,27300
F-0996,FT-934526,CL-127,PRD-FD025,26/01/2024,2024,enero,Simulada,2,21450,42900
F-0997,FT-934527,CL-144,PRD-FD031,25/01/2024,2024,enero,Simulada,2,26500,53000
F-0998,FT-934527,CL-159,PRD-FD020,24/01/2024,2024,enero,Simulada,3,48950,146850
F-0999,FT-934527,CL-257,PRD-FD013,24/01/2024,2024,enero,Simulada,4,10900,43600
F-1000,FT-934527,CL-195,PRD-FD001,24/01/2024,2024,enero,Simulada,1,5520,5520
F-1001,FT-934528,CL-049,PRD-FD024,24/01/2024,2024,enero,Simulada,4,9600,38400
F-1002,FT-934528,CL-179,PRD-FD024,24/01/2024,2024,enero,Simulada,2,62950,125900
F-1003,FT-934529,CL-005,PRD-FD035,24/01/2024,2024,enero,Simulada,1,150950,150950
F-1004,FT-934529,CL-089,PRD-FD012,23/01/2024,2024,enero,Simulada,1,62950,62950
F-1005,FT-934530,CL-273,PRD-FD013,22/01/2024,2024,enero,Simulada,2,18400,36800
F-1006,FT-934530,CL-058,PRD-FD004,21/01/2024,2024,enero,Simulada,3,11300,33900
F-1007,FT-934530,CL-035,PRD-FD030,21/01/2024,2024,enero,Simulada,2,79350,158700
F-1008,FT-934531,CL-236,PRD-FD026,19/01/2024,2024,enero,Simulada,1,26500,26500
F-1009,FT-934531,CL-297,PRD-FD013,19/01/2024,2024,enero,Simulada,3,79350,238050
F-1010,FT-934531,CL-117,PRD-FD031,19/01/2024,2024,enero,Simulada,3,21950,65850
F-1011,FT-934532,CL-063,PRD-FD008,18/01/2024,2024,enero,Simulada,2,26600,53200
F-1012,FT-934532,CL-272,PRD-FD034,18/01/2024,2024,enero,Simulada,3,7950,23850
F-1013,FT-934532,CL-116,PRD-FD005,17/01/2024,2024,enero,Simulada,1,31408,31408
F-1014,FT-934532,CL-069,PRD-FD003,17/01/2024,2024,enero,Simulada,3,16500,49500
F-1015,FT-934533,CL-245,PRD-FD020,16/01/2024,2024,enero,Simulada,2,16950,33900
F-1016,FT-934533,CL-051,PRD-FD040,16/01/2024,2024,enero,Simulada,2,68450,136900
F-1017,FT-934533,CL-116,PRD-FD029,13/01/2024,2024,enero,Simulada,1,68450,68450
F-1018,FT-934534,CL-209,PRD-FD017,13/01/2024,2024,enero,Simulada,3,85950,257850
F-1019,FT-934534,CL-233,PRD-FD002,13/01/2024,2024,enero,Simulada,2,79350,158700
F-1020,FT-934534,CL-229,PRD-FD006,13/01/2024,2024,enero,Simulada,4,5520,22080
F-1021,FT-934534,CL-075,PRD-FD014,13/01/2024,2024,enero,Simulada,3,25950,77850
F-1022,FT-934535,CL-201,PRD-FD005,12/01/2024,2024,enero,Simulada,2,26500,53000
F-1023,FT-934535,CL-089,PRD-FD021,11/01/2024,2024,enero,Simulada,3,85950,257850
F-1024,FT-934535,CL-011,PRD-FD016,11/01/2024,2024,enero,Simulada,4,18400,73600
F-1025,FT-934536,CL-023,PRD-FD006,11/01/2024,2024,enero,Simulada,3,48350,145050
F-1026,FT-934536,CL-100,PRD-FD026,11/01/2024,2024,enero,Simulada,1,18400,18400
F-1027,FT-934537,CL-009,PRD-FD029,10/01/2024,2024,enero,Simulada,4,81050,324200
F-1028,FT-934537,CL-271,PRD-FD024,10/01/2024,2024,enero,Simulada,2,5520,11040
F-1029,FT-934537,CL-213,PRD-FD010,10/01/2024,2024,enero,Simulada,3,150950,452850
F-1030,FT-934537,CL-278,PRD-FD025,09/01/2024,2024,enero,Simulada,4,26500,106000
F-1031,FT-934537,CL-177,PRD-FD028,09/01/2024,2024,enero,Simulada,3,150950,452850
F-1032,FT-934538,CL-130,PRD-FD037,08/01/2024,2024,enero,Simulada,3,20950,62850
F-1033,FT-934538,CL-229,PRD-FD005,08/01/2024,2024,enero,Simulada,1,85950,85950
F-1034,FT-934539,CL-162,PRD-FD040,08/01/2024,2024,enero,Simulada,2,42550,85100
F-1035,FT-934540,CL-242,PRD-FD035,06/01/2024,2024,enero,Simulada,1,25950,25950
F-1036,FT-934540,CL-281,PRD-FD018,05/01/2024,2024,enero,Simulada,3,8750,26250
F-1037,FT-934540,CL-058,PRD-FD022,04/01/2024,2024,enero,Simulada,3,103950,311850
F-1038,FT-934540,CL-186,PRD-FD005,04/01/2024,2024,enero,Simulada,2,21450,42900
F-1039,FT-934541,CL-133,PRD-FD040,04/01/2024,2024,enero,Simulada,1,48350,48350
F-1040,FT-934541,CL-017,PRD-FD030,04/01/2024,2024,enero,Simulada,2,18400,36800
F-1041,FT-934542,CL-128,PRD-FD018,02/01/2024,2024,enero,Simulada,1,9600,9600
F-1042,FT-934542,CL-087,PRD-FD019,02/01/2024,2024,enero,Simulada,2,16950,33900
F-1043,FT-934542,CL-111,PRD-FD031,02/01/2024,2024,enero,Simulada,4,25950,103800
F-1044,FT-934542,CL-274,PRD-FD002,31/12/2023,2023,diciembre,Simulada,1,150950,150950
F-1045,FT-934542,CL-063,PRD-FD026,30/12/2023,2023,diciembre,Simulada,4,9600,38400
F-1046,FT-934543,CL-174,PRD-FD011,29/12/2023,2023,diciembre,Simulada,1,169950,169950
F-1047,FT-934544,CL-202,PRD-FD026,28/12/2023,2023,diciembre,Simulada,2,62950,125900
F-1048,FT-934544,CL-055,PRD-FD004,28/12/2023,2023,diciembre,Simulada,1,18400,18400
F-1049,FT-934544,CL-167,PRD-FD008,28/12/2023,2023,diciembre,Simulada,4,25950,103800
F-1050,FT-934544,CL-117,PRD-FD014,27/12/2023,2023,diciembre,Simulada,2,169950,339900
F-1051,FT-934545,CL-215,PRD-FD024,27/12/2023,2023,diciembre,Simulada,1,18400,18400
F-1052,FT-934546,CL-166,PRD-FD010,27/12/2023,2023,diciembre,Simulada,1,17950,17950
F-1053,FT-934546,CL-148,PRD-FD010,27/12/2023,2023,diciembre,Simulada,3,79350,238050
F-1054,FT-934546,CL-110,PRD-FD040,27/12/2023,2023,diciembre,Simulada,1,42550,42550
F-1055,FT-934546,CL-069,PRD-FD031,27/12/2023,2023,diciembre,Simulada,1,169950,169950
F-1056,FT-934546,CL-190,PRD-FD002,27/12/2023,2023,diciembre,Simulada,1,42550,42550
F-1057,FT-934547,CL-148,PRD-FD039,27/12/2023,2023,diciembre,Simulada,2,21950,43900
F-1058,FT-934547,CL-242,PRD-FD020,27/12/2023,2023,diciembre,Simulada,1,25950,25950
F-1059,FT-934548,CL-237,PRD-FD037,27/12/2023,2023,diciembre,Simulada,4,68950,275800
F-1060,FT-934548,CL-228,PRD-FD038,27/12/2023,2023,diciembre,Simulada,4,62950,251800
F-1061,FT-934548,CL-022,PRD-FD034,27/12/2023,2023,diciembre,Simulada,3,5520,16560
F-1062,FT-934548,CL-160,PRD-FD024,27/12/2023,2023,diciembre,Simulada,2,7950,15900
F-1063,FT-934549,CL-207,PRD-FD007,27/12/2023,2023,diciembre,Simulada,2,16950,33900
F-1064,FT-934550,CL-219,PRD-FD025,27/12/2023,2023,diciembre,Simulada,1,42550,42550
F-1065,FT-934551,CL-295,PRD-FD026,27/12/2023,2023,diciembre,Simulada,4,68950,275800
F-1066,FT-934551,CL-257,PRD-FD028,27/12/2023,2023,diciembre,Simulada,4,9600,38400
F-1067,FT-934551,CL-241,PRD-FD012,26/12/2023,2023,diciembre,Simulada,3,87950,263850
F-1068,FT-934551,CL-160,PRD-FD012,26/12/2023,2023,diciembre,Simulada,3,26500,79500
F-1069,FT-934552,CL-273,PRD-FD013,26/12/2023,2023,diciembre,Simulada,3,7950,23850
F-1070,FT-934552,CL-218,PRD-FD032,26/12/2023,2023,diciembre,Simulada,4,103950,415800
F-1071,FT-934552,CL-001,PRD-FD007,26/12/2023,2023,diciembre,Simulada,4,26600,106400
F-1072,FT-934553,CL-076,PRD-FD025,26/12/2023,2023,diciembre,Simulada,1,62950,62950
F-1073,FT-934553,CL-254,PRD-FD008,26/12/2023,2023,diciembre,Simulada,4,127950,511800
F-1074,FT-934553,CL-246,PRD-FD010,26/12/2023,2023,diciembre,Simulada,2,16950,33900
F-1075,FT-934554,CL-055,PRD-FD030,26/12/2023,2023,diciembre,Simulada,3,16500,49500
F-1076,FT-934554,CL-241,PRD-FD017,26/12/2023,2023,diciembre,Simulada,1,68950,68950
F-1077,FT-934554,CL-039,PRD-FD036,26/12/2023,2023,diciembre,Simulada,1,127950,127950
F-1078,FT-934554,CL-053,PRD-FD017,26/12/2023,2023,diciembre,Simulada,1,17950,17950
F-1079,FT-934555,CL-059,PRD-FD010,26/12/2023,2023,diciembre,Simulada,3,11300,33900
F-1080,FT-934555,CL-101,PRD-FD019,26/12/2023,2023,diciembre,Simulada,1,68950,68950
F-1081,FT-934556,CL-067,PRD-FD020,26/12/2023,2023,diciembre,Simulada,3,62950,188850
F-1082,FT-934556,CL-284,PRD-FD016,26/12/2023,2023,diciembre,Simulada,2,87950,175900
F-1083,FT-934556,CL-077,PRD-FD010,26/12/2023,2023,diciembre,Simulada,4,11950,47800
F-1084,FT-934556,CL-109,PRD-FD019,25/12/2023,2023,diciembre,Simulada,4,31408,125632
F-1085,FT-934556,CL-291,PRD-FD032,25/12/2023,2023,diciembre,Simulada,3,26500,79500
F-1086,FT-934557,CL-073,PRD-FD016,25/12/2023,2023,diciembre,Simulada,3,10900,32700
F-1087,FT-934558,CL-065,PRD-FD039,25/12/2023,2023,diciembre,Simulada,3,127950,383850
F-1088,FT-934558,CL-161,PRD-FD023,25/12/2023,2023,diciembre,Simulada,2,150950,301900
F-1089,FT-934558,CL-241,PRD-FD008,25/12/2023,2023,diciembre,Simulada,2,16950,33900
F-1090,FT-934558,CL-204,PRD-FD009,25/12/2023,2023,diciembre,Simulada,2,5520,11040
F-1091,FT-934558,CL-126,PRD-FD032,25/12/2023,2023,diciembre,Simulada,4,127950,511800
F-1092,FT-934559,CL-138,PRD-FD007,25/12/2023,2023,diciembre,Simulada,3,127950,383850
F-1093,FT-934559,CL-114,PRD-FD021,25/12/2023,2023,diciembre,Simulada,1,26500,26500
F-1094,FT-934559,CL-142,PRD-FD024,25/12/2023,2023,diciembre,Simulada,3,16500,49500
F-1095,FT-934559,CL-018,PRD-FD026,25/12/2023,2023,diciembre,Simulada,1,65950,65950
F-1096,FT-934559,CL-020,PRD-FD021,25/12/2023,2023,diciembre,Simulada,4,8750,35000
F-1097,FT-934560,CL-291,PRD-FD014,25/12/2023,2023,diciembre,Simulada,3,127950,383850
F-1098,FT-934560,CL-006,PRD-FD018,25/12/2023,2023,diciembre,Simulada,4,127950,511800
F-1099,FT-934560,CL-026,PRD-FD014,25/12/2023,2023,diciembre,Simulada,1,124080,124080
F-1100,FT-934560,CL-200,PRD-FD017,25/12/2023,2023,diciembre,Simulada,3,11950,35850
F-1101,FT-934560,CL-232,PRD-FD031,25/12/2023,2023,diciembre,Simulada,4,62950,251800
F-1102,FT-934561,CL-030,PRD-FD028,25/12/2023,2023,diciembre,Simulada,3,124080,372240
F-1103,FT-934561,CL-091,PRD-FD022,25/12/2023,2023,diciembre,Simulada,1,27300,27300
F-1104,FT-934562,CL-094,PRD-FD038,25/12/2023,2023,diciembre,Simulada,4,48350,193400
F-1105,FT-934562,CL-192,PRD-FD007,25/12/2023,2023,diciembre,Simulada,2,103950,207900
F-1106,FT-934563,CL-224,PRD-FD038,25/12/2023,2023,diciembre,Simulada,2,169950,339900
F-1107,FT-934563,CL-186,PRD-FD016,24/12/2023,2023,diciembre,Simulada,3,127950,383850
F-1108,FT-934563,CL-113,PRD-FD034,24/12/2023,2023,diciembre,Simulada,2,21950,43900
F-1109,FT-934564,CL-099,PRD-FD018,24/12/2023,2023,diciembre,Simulada,4,16950,67800
F-1110,FT-934564,CL-231,PRD-FD012,24/12/2023,2023,diciembre,Simulada,1,85950,85950
F-1111,FT-934565,CL-020,PRD-FD006,24/12/2023,2023,diciembre,Simulada,3,124080,372240
F-1112,FT-934566,CL-195,PRD-FD010,24/12/2023,2023,diciembre,Simulada,3,16950,50850
F-1113,FT-934567,CL-117,PRD-FD034,23/12/2023,2023,diciembre,Simulada,1,18400,18400
F-1114,FT-934567,CL-177,PRD-FD022,23/12/2023,2023,diciembre,Simulada,2,10900,21800
F-1115,FT-934568,CL-043,PRD-FD005,23/12/2023,2023,diciembre,Simulada,2,26500,53000
F-1116,FT-934568,CL-096,PRD-FD039,23/12/2023,2023,diciembre,Simulada,4,9600,38400
F-1117,FT-934568,CL-216,PRD-FD026,23/12/2023,2023,diciembre,Simulada,1,25950,25950
F-1118,FT-934568,CL-160,PRD-FD018,23/12/2023,2023,diciembre,Simulada,2,26600,53200
F-1119,FT-934568,CL-174,PRD-FD001,23/12/2023,2023,diciembre,Simulada,2,68450,136900
F-1120,FT-934569,CL-003,PRD-FD015,23/12/2023,2023,diciembre,Simulada,2,85950,171900
F-1121,FT-934569,CL-208,PRD-FD009,23/12/2023,2023,diciembre,Simulada,3,9600,28800
F-1122,FT-934570,CL-174,PRD-FD027,23/12/2023,2023,diciembre,Simulada,2,25950,51900
F-1123,FT-934570,CL-044,PRD-FD031,23/12/2023,2023,diciembre,Simulada,3,9600,28800
F-1124,FT-934571,CL-269,PRD-FD032,23/12/2023,2023,diciembre,Simulada,3,16950,50850
F-1125,FT-934571,CL-197,PRD-FD007,23/12/2023,2023,diciembre,Simulada,3,42550,127650
F-1126,FT-934571,CL-206,PRD-FD031,23/12/2023,2023,diciembre,Simulada,3,85950,257850
F-1127,FT-934571,CL-215,PRD-FD005,23/12/2023,2023,diciembre,Simulada,3,31408,94224
F-1128,FT-934572,CL-213,PRD-FD037,23/12/2023,2023,diciembre,Simulada,1,79350,79350
F-1129,FT-934572,CL-192,PRD-FD039,22/12/2023,2023,diciembre,Simulada,1,103950,103950
F-1130,FT-934572,CL-076,PRD-FD034,22/12/2023,2023,diciembre,Simulada,2,18400,36800
F-1131,FT-934572,CL-077,PRD-FD015,22/12/2023,2023,diciembre,Simulada,4,21950,87800
F-1132,FT-934572,CL-074,PRD-FD034,22/12/2023,2023,diciembre,Simulada,4,124080,496320
F-1133,FT-934573,CL-017,PRD-FD038,22/12/2023,2023,diciembre,Simulada,4,65950,263800
F-1134,FT-934574,CL-253,PRD-FD040,22/12/2023,2023,diciembre,Simulada,4,87950,351800
